Number,Name,Type 1,Type 2,Abilities,HP,Att,Def,Spa,Spd,Spe,BST,Mean,Standard Deviation,Generation,Experience type,Experience to level 100,Final Evolution,Catch Rate,Legendary,Mega Evolution,Alolan Form,Galarian Form,Against Normal,Against Fire,Against Water,Against Electric,Against Grass,Against Ice,Against Fighting,Against Poison,Against Ground,Against Flying,Against Psychic,Against Bug,Against Rock,Against Ghost,Against Dragon,Against Dark,Against Steel,Against Fairy,Height,Weight,BMI
781,Dhelmise,고스트,풀,['Steelworker'],70,131,100,86,90,40,517,86.16666666666667,27.71531866836261,7.0,Medium Fast,1000000,1.0,25,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.9,210.0,13.8
782,Jangmo-o,드래곤,,"['Bulletproof', 'Overcoat', 'Soundproof']",45,55,65,45,45,45,300,50.0,7.637626158259733,7.0,Slow,1250000,0.0,45,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.6,29.7,82.5
783,Hakamo-o,드래곤,격투,"['Bulletproof', 'Overcoat', 'Soundproof']",55,75,90,65,70,65,420,70.0,10.801234497346432,7.0,Slow,1250000,0.0,45,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,2.0,0.5,1.0,4.0,1.2,47.0,32.6
784,Kommo-o,드래곤,격투,"['Bulletproof', 'Overcoat', 'Soundproof']",75,110,125,100,105,85,600,100.0,16.329931618554518,7.0,Slow,1250000,1.0,45,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,2.0,0.5,1.0,4.0,1.6,78.2,30.5
785,Tapu Koko,전기,페어리,"['Electric Surge', 'Telepathy']",70,115,85,95,75,130,570,95.0,21.40872096444188,7.0,Slow,1250000,1.0,3,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,2.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,1.8,20.5,6.3
786,Tapu Lele,에스퍼,페어리,"['Psychic Surge', 'Telepathy']",70,85,75,130,115,95,570,95.0,21.40872096444188,7.0,Slow,1250000,1.0,3,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,2.0,1.0,1.0,0.5,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.2,18.6,12.9
787,Tapu Bulu,풀,페어리,"['Grassy Surge', 'Telepathy']",70,130,115,85,95,75,570,95.0,21.40872096444188,7.0,Slow,1250000,1.0,3,1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0,1.9,45.5,12.6
788,Tapu Fini,물,페어리,"['Misty Surge', 'Telepathy']",70,75,115,95,130,85,570,95.0,21.40872096444188,7.0,Slow,1250000,1.0,3,1.0,0.0,0.0,0.0,1.0,0.5,0.5,2.0,2.0,0.5,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,1.3,21.2,12.5
789,Cosmog,에스퍼,,['Unaware'],43,29,31,29,31,37,200,33.333333333333336,5.08811250749125,7.0,Slow,1250000,0.0,45,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.2,0.1,2.5
790,Cosmoem,에스퍼,,['Sturdy'],43,29,131,29,131,37,400,66.66666666666667,45.744459288044446,7.0,Slow,1250000,0.0,45,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.1,999.9,99990.0
791,Solgaleo,에스퍼,강철,['Full Metal Body'],137,137,107,113,89,97,680,113.33333333333331,18.34545054108935,7.0,Slow,1250000,1.0,45,1.0,0.0,0.0,0.0,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.25,1.0,0.5,2.0,0.5,2.0,0.5,0.5,3.4,230.0,19.9
792,Lunala,에스퍼,고스트,['Shadow Shield'],137,113,89,137,107,97,680,113.33333333333331,18.34545054108935,7.0,Slow,1250000,1.0,45,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,4.0,1.0,4.0,1.0,1.0,4.0,120.0,7.5
793,Nihilego,바위,독,['Beast Boost'],109,53,47,127,131,103,570,95.0,33.28663395418648,7.0,Slow,1250000,1.0,45,1.0,0.0,0.0,0.0,0.5,0.5,2.0,1.0,1.0,1.0,1.0,0.25,4.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.2,55.5,38.5
794,Buzzwole,벌레,격투,['Beast Boost'],107,139,139,53,53,79,570,95.0,36.05551275463989,7.0,Slow,1250000,1.0,45,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,4.0,2.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,2.4,333.6,57.9
795,Pheromosa,벌레,격투,['Beast Boost'],71,137,37,137,37,151,570,95.0,48.24935232725928,7.0,Slow,1250000,1.0,45,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,4.0,2.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.8,25.0,7.7
796,Xurkitree,전기,,['Beast Boost'],83,89,71,173,71,83,570,95.0,35.4964786985977,7.0,Slow,1250000,1.0,45,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,3.8,100.0,6.9
797,Celesteela,강철,비행,['Beast Boost'],97,101,103,107,101,61,570,95.0,15.491933384829668,7.0,Slow,1250000,1.0,45,1.0,0.0,0.0,0.0,0.5,2.0,1.0,2.0,0.25,1.0,1.0,0.0,0.0,0.5,0.5,0.25,1.0,1.0,0.5,1.0,0.5,0.5,9.2,999.9,11.8
798,Kartana,풀,강철,['Beast Boost'],59,181,131,59,31,109,570,95.0,50.95095681142799,7.0,Slow,1250000,1.0,45,1.0,0.0,0.0,0.0,0.5,4.0,0.5,0.5,0.25,1.0,2.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.3,0.1,1.1
799,Guzzlord,악,드래곤,['Beast Boost'],223,101,53,97,53,43,570,95.0,61.44916598294886,7.0,Slow,1250000,1.0,45,1.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,2.0,0.5,1.0,4.0,5.5,888.0,29.4
800,Necrozma,에스퍼,,['Prism Armor'],97,107,101,127,89,79,600,100.0,15.0,7.0,Slow,1250000,1.0,255,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.4,230.0,39.9
800,Dusk Mane Necrozma,에스퍼,강철,['Prism Armor'],97,157,127,113,109,77,680,113.33333333333331,24.830536755284925,7.0,Slow,1250000,1.0,255,1.0,0.0,0.0,0.0,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.25,1.0,0.5,2.0,0.5,2.0,0.5,0.5,3.8,460.0,31.9
800,Dawn Wings Necrozma,에스퍼,고스트,['Prism Armor'],97,113,109,157,127,77,680,113.33333333333331,24.830536755284925,7.0,Slow,1250000,1.0,255,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,4.0,1.0,4.0,1.0,1.0,4.2,350.0,19.8
800,Ultra Necrozma,에스퍼,드래곤,['Prism Armor'],97,167,97,167,97,129,754,125.66666666666669,31.340424729448426,7.0,Slow,1250000,1.0,255,1.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,2.0,2.0,1.0,2.0,7.5,230.0,4.1
801,Magearna,강철,페어리,['Soul-Heart'],80,95,115,130,115,65,600,100.0,22.36067977499789,7.0,Slow,1250000,1.0,3,1.0,0.0,0.0,0.0,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.5,0.25,0.5,1.0,0.0,0.5,1.0,0.5,1.0,80.5,80.5
802,Marshadow,격투,고스트,['Technician'],90,125,80,90,90,125,600,100.0,18.027756377319943,7.0,Slow,1250000,1.0,3,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,2.0,2.0,0.25,0.5,2.0,1.0,1.0,1.0,2.0,0.7,22.2,45.3
803,Poipole,독,,['Beast Boost'],67,73,67,73,67,73,420,70.0,3.0,7.0,Slow,1250000,0.0,45,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.6,1.8,5.0
804,Naganadel,독,드래곤,['Beast Boost'],73,73,73,127,73,121,540,90.0,24.1039415863879,7.0,Slow,1250000,1.0,45,1.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.25,2.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,3.6,150.0,11.6
805,Stakataka,바위,강철,['Beast Boost'],61,131,211,53,101,13,570,95.0,63.81222453417527,7.0,Slow,1250000,1.0,30,1.0,0.0,0.0,0.0,0.25,1.0,2.0,1.0,1.0,0.5,4.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,5.5,820.0,27.1
806,Blacephalon,불꽃,고스트,['Beast Boost'],53,127,53,151,79,107,570,95.0,36.71511950137164,7.0,Slow,1250000,1.0,30,1.0,0.0,0.0,0.0,0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5,1.8,13.0,4.0
807,Zeraora,전기,,['Volt Absorb'],88,112,75,102,80,143,600,100.0,22.970996205360063,7.0,Slow,1250000,1.0,3,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.5,44.5,19.8
808,Meltan,강철,,['Magnet Pull'],46,65,65,55,35,34,300,50.0,12.727922061357855,7.0,Slow,1250000,0.0,3,1.0,0.0,0.0,0.0,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.2,8.0,200.0
809,Melmetal,강철,,['Iron Fist'],135,143,143,80,65,34,600,100.0,42.63019274332844,7.0,Slow,1250000,1.0,3,1.0,0.0,0.0,0.0,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,2.5,800.0,128.0
810,Grookey,풀,,"['Grassy Surge', 'Overgrow']",50,65,50,40,40,65,310,51.66666666666666,10.274023338281628,8.0,Medium Slow,1059860,0.0,45,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,5.0,55.6
811,Thwackey,풀,,"['Grassy Surge', 'Overgrow']",70,85,70,55,60,80,420,70.0,10.408329997330664,8.0,Medium Slow,1059860,0.0,45,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,14.0,28.6
812,Rillaboom,풀,,"['Grassy Surge', 'Overgrow']",100,125,90,60,70,85,530,88.33333333333333,20.94967514996089,8.0,Medium Slow,1059860,1.0,45,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,90.0,20.4
813,Scorbunny,불꽃,,"['Blaze', 'Libero']",50,71,40,40,40,69,310,51.66666666666666,13.449494001221344,8.0,Medium Slow,1059860,0.0,45,0.0,0.0,0.0,0.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,0.3,4.5,50.0
814,Raboot,불꽃,,"['Blaze', 'Libero']",65,86,60,55,60,94,420,70.0,14.617341299520463,8.0,Medium Slow,1059860,0.0,45,0.0,0.0,0.0,0.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,0.6,9.0,25.0
815,Cinderace,불꽃,,"['Blaze', 'Libero']",80,116,75,65,75,119,530,88.33333333333333,21.11608128628248,8.0,Medium Slow,1059860,1.0,45,0.0,0.0,0.0,0.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,1.4,33.0,16.8
816,Sobble,물,,"['Sniper', 'Torrent']",50,40,40,70,40,70,310,51.66666666666666,13.43709624716425,8.0,Medium Slow,1059860,0.0,45,0.0,0.0,0.0,0.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.3,4.0,44.4
817,Drizzile,물,,"['Sniper', 'Torrent']",65,60,55,95,55,90,420,70.0,16.329931618554518,8.0,Medium Slow,1059860,0.0,45,0.0,0.0,0.0,0.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.7,11.5,23.5
818,Inteleon,물,,"['Sniper', 'Torrent']",70,85,65,125,65,120,530,88.33333333333333,25.110865288865607,8.0,Medium Slow,1059860,1.0,45,0.0,0.0,0.0,0.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.9,45.2,12.5
819,Skwovet,노말,,"['Cheek Pouch', 'Gluttony']",70,55,55,35,35,25,275,45.833333333333336,15.388487760516156,8.0,Medium Fast,1000000,0.0,255,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3,2.5,27.8
820,Greedent,노말,,"['Cheek Pouch', 'Gluttony']",120,95,95,55,75,20,460,76.66666666666667,32.23179934302286,8.0,Medium Fast,1000000,1.0,90,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6,6.0,16.7
821,Rookidee,비행,,"['Big Pecks', 'Keen Eye', 'Unnerve']",38,47,35,33,35,57,245,40.833333333333336,8.532617157446802,8.0,Medium Slow,1059860,0.0,255,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.5,2.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,0.2,1.8,45.0
822,Corvisquire,비행,,"['Big Pecks', 'Keen Eye', 'Unnerve']",68,67,55,43,55,77,365,60.833333333333336,11.081766806586192,8.0,Medium Slow,1059860,0.0,120,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.5,2.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,0.8,16.0,25.0
823,Corviknight,비행,강철,"['Mirror Armor', 'Pressure', 'Unnerve']",98,87,105,53,85,67,495,82.5,17.71769360460516,8.0,Medium Slow,1059860,1.0,45,0.0,0.0,0.0,0.0,0.5,2.0,1.0,2.0,0.25,1.0,1.0,0.0,0.0,0.5,0.5,0.25,1.0,1.0,0.5,1.0,0.5,0.5,2.2,75.0,15.5
824,Blipbug,벌레,,"['Swarm', 'Telepathy']",25,20,20,25,45,45,180,30.0,10.801234497346432,8.0,Medium Fast,1000000,0.0,255,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.4,8.0,50.0
825,Dottler,벌레,에스퍼,"['Swarm', 'Telepathy']",50,35,80,50,90,30,335,55.833333333333336,22.06367049145621,8.0,Medium Fast,1000000,0.0,120,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.5,1.0,0.25,1.0,0.5,2.0,0.5,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.4,19.5,121.9
826,Orbeetle,벌레,에스퍼,"['Frisk', 'Swarm', 'Telepathy']",60,45,110,80,120,90,505,84.16666666666667,26.20697532252732,8.0,Medium Fast,1000000,1.0,45,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.5,1.0,0.25,1.0,0.5,2.0,0.5,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.4,40.8,255.0
827,Nickit,악,,"['Run Away', 'Stakeout', 'Unburden']",40,28,28,47,52,50,245,40.833333333333336,9.805044053388484,8.0,Fast,800000,0.0,255,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,0.6,8.9,24.7
828,Thievul,악,,"['Run Away', 'Stakeout', 'Unburden']",70,58,58,87,92,90,455,75.83333333333333,14.473155226909652,8.0,Fast,800000,1.0,127,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,1.2,19.9,13.8
829,Gossifleur,풀,,"['Cotton Down', 'Effect Spore', 'Regenerator']",40,40,60,40,60,10,250,41.66666666666666,16.74979270186815,8.0,Medium Fast,1000000,0.0,190,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,2.2,13.8
830,Eldegoss,풀,,"['Cotton Down', 'Effect Spore', 'Regenerator']",60,50,90,80,120,60,460,76.66666666666667,23.57022603955158,8.0,Medium Fast,1000000,1.0,75,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.5,10.0
831,Wooloo,노말,,"['Bulletproof', 'Fluffy', 'Run Away']",42,40,55,40,45,48,270,45.0,5.291502622129181,8.0,Medium Fast,1000000,0.0,255,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6,6.0,16.7
832,Dubwool,노말,,"['Bulletproof', 'Fluffy', 'Steadfast']",72,80,100,60,90,88,490,81.66666666666667,12.98289472943363,8.0,Medium Fast,1000000,1.0,127,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.3,43.0,25.4
833,Chewtle,물,,"['Shell Armor', 'Strong Jaw', 'Swift Swim']",50,64,50,38,38,44,284,47.333333333333336,8.919392106839767,8.0,Medium Fast,1000000,0.0,255,0.0,0.0,0.0,0.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.3,8.5,94.4
834,Drednaw,물,바위,"['Shell Armor', 'Strong Jaw', 'Swift Swim']",90,115,90,48,68,74,485,80.83333333333333,20.915836636917543,8.0,Medium Fast,1000000,1.0,75,0.0,0.0,0.0,0.0,0.5,0.25,1.0,2.0,4.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,115.5,115.5
835,Yamper,전기,,"['Ball Fetch', 'Rattled']",59,45,50,40,50,26,270,45.0,10.263202878893768,8.0,Fast,800000,0.0,255,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.3,13.5,150.0
836,Boltund,전기,,"['Competitive', 'Strong Jaw']",69,90,60,90,60,121,490,81.66666666666667,21.54581681492308,8.0,Fast,800000,1.0,45,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,34.0,34.0
837,Rolycoly,바위,,"['Flash Fire', 'Heatproof', 'Steam Engine']",30,40,50,40,50,30,240,40.0,8.164965809277259,8.0,Medium Slow,1059860,0.0,255,0.0,0.0,0.0,0.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.3,12.0,133.3
838,Carkol,바위,불꽃,"['Flame Body', 'Flash Fire', 'Steam Engine']",80,60,90,60,70,50,410,68.33333333333333,13.437096247164249,8.0,Medium Slow,1059860,0.0,120,0.0,0.0,0.0,0.0,0.5,0.25,4.0,1.0,1.0,0.5,2.0,0.5,4.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5,1.1,78.0,64.5
839,Coalossal,바위,불꽃,"['Flame Body', 'Flash Fire', 'Steam Engine']",110,80,120,80,90,30,510,85.0,28.722813232690143,8.0,Medium Slow,1059860,1.0,45,0.0,0.0,0.0,0.0,0.5,0.25,4.0,1.0,1.0,0.5,2.0,0.5,4.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5,2.8,310.5,39.6
840,Applin,풀,드래곤,"['Bulletproof', 'Gluttony', 'Ripen']",40,40,80,40,40,20,260,43.333333333333336,17.950549357115012,8.0,Erratic,600000,0.0,255,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.25,0.25,4.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.2,0.5,12.5
841,Flapple,풀,드래곤,"['Gluttony', 'Hustle', 'Ripen']",70,110,80,95,60,70,485,80.83333333333333,16.93533452741798,8.0,Erratic,600000,1.0,45,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.25,0.25,4.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.3,1.0,11.1
842,Appletun,풀,드래곤,"['Gluttony', 'Ripen', 'Thick Fat']",110,85,80,100,80,30,485,80.83333333333333,25.235006549544533,8.0,Erratic,600000,1.0,45,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.25,0.25,4.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.4,13.0,81.3
843,Silicobra,땅,,"['Sand Spit', 'Sand Veil', 'Shed Skin']",52,57,75,35,50,46,315,52.5,12.12091855705114,8.0,Medium Fast,1000000,0.0,255,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.2,7.6,1.6
844,Sandaconda,땅,,"['Sand Spit', 'Sand Veil', 'Shed Skin']",72,107,125,65,70,71,510,85.0,22.63478149515328,8.0,Medium Fast,1000000,1.0,120,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,3.8,65.5,4.5
845,Cramorant,비행,물,['Gulp Missile'],70,85,55,85,95,85,475,79.16666666666667,13.043729868748771,8.0,Medium Fast,1000000,1.0,45,0.0,0.0,0.0,0.0,1.0,0.5,0.5,4.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,0.8,18.0,28.1
846,Arrokuda,물,,"['Propeller Tail', 'Swift Swim']",41,63,40,40,30,66,280,46.66666666666666,13.16139134826642,8.0,Slow,1250000,0.0,255,0.0,0.0,0.0,0.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,4.0
847,Barraskewda,물,,"['Propeller Tail', 'Swift Swim']",61,123,60,60,50,136,490,81.66666666666667,34.22799374131583,8.0,Slow,1250000,1.0,60,0.0,0.0,0.0,0.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.3,30.0,17.8
848,Toxel,전기,독,"['Klutz', 'Rattled', 'Static']",40,38,35,54,35,40,242,40.333333333333336,6.446359868604572,8.0,Medium Slow,1059860,0.0,75,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,4.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.4,11.0,68.8
849,Toxtricity,전기,독,"['Plus', 'Punk Rock', 'Technician']",75,98,70,114,70,75,502,83.66666666666667,16.579773487261182,8.0,Medium Slow,1059860,0.0,45,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,4.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.6,40.0,15.6
850,Sizzlipede,불꽃,벌레,"['Flame Body', 'Flash Fire', 'White Smoke']",50,65,45,50,50,45,305,50.833333333333336,6.718548123582124,8.0,Medium Fast,1000000,0.0,190,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.25,0.5,0.5,1.0,1.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,0.5,0.5,0.7,1.0,2.0
851,Centiskorch,불꽃,벌레,"['Flame Body', 'Flash Fire', 'White Smoke']",100,115,65,90,90,65,525,87.5,17.96988221070652,8.0,Medium Fast,1000000,1.0,75,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.25,0.5,0.5,1.0,1.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,0.5,0.5,3.0,120.0,13.3
852,Clobbopus,격투,,"['Limber', 'Technician']",50,68,60,50,50,32,310,51.66666666666666,11.04033010778613,8.0,Medium Slow,1059860,0.0,180,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,0.6,4.0,11.1
853,Grapploct,격투,,"['Limber', 'Technician']",80,118,90,70,80,42,480,80.0,22.686266036231405,8.0,Medium Slow,1059860,1.0,45,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,1.6,39.0,15.2
